,gameId,champion,timestamp,role,lane,accountId
91,2203341845,31,1614880209881,DUO,TOP,SSykx-YGLgfqS-X2aCVUh8120BcwtWi6hxF5o-uqgkg
90,2203335885,57,1614882996601,NONE,JUNGLE,SSykx-YGLgfqS-X2aCVUh8120BcwtWi6hxF5o-uqgkg
99,2204931669,23,1615045551600,NONE,JUNGLE,EaZ3ypjiB6U9jdFT_RX9bAbMxFJ8I4yRkmdXUfo8f1Gx0oA
98,2204957603,98,1615050170197,DUO_SUPPORT,NONE,EaZ3ypjiB6U9jdFT_RX9bAbMxFJ8I4yRkmdXUfo8f1Gx0oA
97,2205030046,150,1615051756162,SOLO,TOP,EaZ3ypjiB6U9jdFT_RX9bAbMxFJ8I4yRkmdXUfo8f1Gx0oA
96,2205034964,164,1615054532463,DUO,MID,EaZ3ypjiB6U9jdFT_RX9bAbMxFJ8I4yRkmdXUfo8f1Gx0oA
95,2205018692,234,1615056392298,DUO,NONE,EaZ3ypjiB6U9jdFT_RX9bAbMxFJ8I4yRkmdXUfo8f1Gx0oA
94,2205189144,150,1615067618872,DUO_SUPPORT,NONE,EaZ3ypjiB6U9jdFT_RX9bAbMxFJ8I4yRkmdXUfo8f1Gx0oA
93,2205212580,79,1615069163199,SOLO,TOP,EaZ3ypjiB6U9jdFT_RX9bAbMxFJ8I4yRkmdXUfo8f1Gx0oA
92,2205236480,64,1615071026979,DUO_SUPPORT,NONE,EaZ3ypjiB6U9jdFT_RX9bAbMxFJ8I4yRkmdXUfo8f1Gx0oA
91,2205652679,555,1615089382294,DUO_SUPPORT,NONE,EaZ3ypjiB6U9jdFT_RX9bAbMxFJ8I4yRkmdXUfo8f1Gx0oA
90,2205654584,35,1615090654157,NONE,JUNGLE,EaZ3ypjiB6U9jdFT_RX9bAbMxFJ8I4yRkmdXUfo8f1Gx0oA
99,2205673175,350,1615089955323,DUO_SUPPORT,BOTTOM,sro-wpugIu_LVA513N3Z9-TtMWQekNqntHLT7Mkw6RGw6xQ
98,2205647975,350,1615093235208,DUO_SUPPORT,BOTTOM,sro-wpugIu_LVA513N3Z9-TtMWQekNqntHLT7Mkw6RGw6xQ
97,2205981847,350,1615144683003,DUO_SUPPORT,BOTTOM,sro-wpugIu_LVA513N3Z9-TtMWQekNqntHLT7Mkw6RGw6xQ
96,2206006174,350,1615146876236,DUO_SUPPORT,BOTTOM,sro-wpugIu_LVA513N3Z9-TtMWQekNqntHLT7Mkw6RGw6xQ
95,2206071473,350,1615149424493,DUO_SUPPORT,BOTTOM,sro-wpugIu_LVA513N3Z9-TtMWQekNqntHLT7Mkw6RGw6xQ
94,2206120999,350,1615153935304,DUO_SUPPORT,NONE,sro-wpugIu_LVA513N3Z9-TtMWQekNqntHLT7Mkw6RGw6xQ
93,2206146600,117,1615156820589,DUO_SUPPORT,BOTTOM,sro-wpugIu_LVA513N3Z9-TtMWQekNqntHLT7Mkw6RGw6xQ
92,2206202007,350,1615159107344,DUO_SUPPORT,BOTTOM,sro-wpugIu_LVA513N3Z9-TtMWQekNqntHLT7Mkw6RGw6xQ
91,2206226215,350,1615161051133,DUO,NONE,sro-wpugIu_LVA513N3Z9-TtMWQekNqntHLT7Mkw6RGw6xQ
90,2206479935,350,1615173748086,DUO_SUPPORT,BOTTOM,sro-wpugIu_LVA513N3Z9-TtMWQekNqntHLT7Mkw6RGw6xQ
99,2188484796,497,1613357118295,DUO_SUPPORT,BOTTOM,ooxfO6ukLnmDmr-InUxSdkqWpjPSHAq9rQUoBDgnS5U
98,2192133945,131,1613705339479,DUO_SUPPORT,MID,ooxfO6ukLnmDmr-InUxSdkqWpjPSHAq9rQUoBDgnS5U
97,2192126395,8,1613707052981,DUO,MID,ooxfO6ukLnmDmr-InUxSdkqWpjPSHAq9rQUoBDgnS5U
96,2192158762,202,1613709401815,DUO_CARRY,BOTTOM,ooxfO6ukLnmDmr-InUxSdkqWpjPSHAq9rQUoBDgnS5U
95,2194143165,555,1613922413181,DUO_SUPPORT,MID,ooxfO6ukLnmDmr-InUxSdkqWpjPSHAq9rQUoBDgnS5U
94,2194086345,234,1613924034595,DUO_SUPPORT,NONE,ooxfO6ukLnmDmr-InUxSdkqWpjPSHAq9rQUoBDgnS5U
93,2194127706,498,1613925516652,DUO,NONE,ooxfO6ukLnmDmr-InUxSdkqWpjPSHAq9rQUoBDgnS5U
92,2194177241,40,1613931286736,DUO_SUPPORT,BOTTOM,ooxfO6ukLnmDmr-InUxSdkqWpjPSHAq9rQUoBDgnS5U
91,2194242366,35,1613934091785,DUO_SUPPORT,BOTTOM,ooxfO6ukLnmDmr-InUxSdkqWpjPSHAq9rQUoBDgnS5U
90,2194238607,497,1613937263974,DUO_SUPPORT,MID,ooxfO6ukLnmDmr-InUxSdkqWpjPSHAq9rQUoBDgnS5U
99,2210911125,412,1615651047427,DUO_SUPPORT,NONE,BWAeROhTu4TVjHfDBj_7iyQJTMH_ZoWHigZxvdyZKdkfiUM
98,2210883399,154,1615652321995,NONE,JUNGLE,BWAeROhTu4TVjHfDBj_7iyQJTMH_ZoWHigZxvdyZKdkfiUM
97,2211159099,113,1615668297467,NONE,JUNGLE,BWAeROhTu4TVjHfDBj_7iyQJTMH_ZoWHigZxvdyZKdkfiUM
99,2203996534,150,1614956553317,SOLO,TOP,p5eORFWEC3yNi-6OVT3RslExsJTMFZBmF0ueediP_cfSb_E
98,2204189001,85,1614974187515,SOLO,TOP,p5eORFWEC3yNi-6OVT3RslExsJTMFZBmF0ueediP_cfSb_E
97,2204262118,875,1614976227225,SOLO,MID,p5eORFWEC3yNi-6OVT3RslExsJTMFZBmF0ueediP_cfSb_E
96,2205156706,54,1615066193258,SOLO,TOP,p5eORFWEC3yNi-6OVT3RslExsJTMFZBmF0ueediP_cfSb_E
95,2205255937,14,1615071339956,SOLO,TOP,p5eORFWEC3yNi-6OVT3RslExsJTMFZBmF0ueediP_cfSb_E
94,2205312159,122,1615074394315,DUO_SUPPORT,NONE,p5eORFWEC3yNi-6OVT3RslExsJTMFZBmF0ueediP_cfSb_E
93,2205337187,164,1615076986519,SOLO,TOP,p5eORFWEC3yNi-6OVT3RslExsJTMFZBmF0ueediP_cfSb_E
92,2206360522,104,1615163135208,DUO_SUPPORT,NONE,p5eORFWEC3yNi-6OVT3RslExsJTMFZBmF0ueediP_cfSb_E
91,2206364370,517,1615164871456,SOLO,MID,p5eORFWEC3yNi-6OVT3RslExsJTMFZBmF0ueediP_cfSb_E
90,2206770022,56,1615223999996,DUO_SUPPORT,NONE,p5eORFWEC3yNi-6OVT3RslExsJTMFZBmF0ueediP_cfSb_E
99,2199786766,74,1614520666496,DUO,MID,wOSGAh2kvkI-W5anX3ESE2-Ck0PZVKzul40PpvT1znM
98,2200729936,74,1614620762466,DUO_CARRY,BOTTOM,wOSGAh2kvkI-W5anX3ESE2-Ck0PZVKzul40PpvT1znM
97,2201470712,111,1614695259139,DUO_SUPPORT,NONE,wOSGAh2kvkI-W5anX3ESE2-Ck0PZVKzul40PpvT1znM
96,2201452543,74,1614697050048,DUO_CARRY,BOTTOM,wOSGAh2kvkI-W5anX3ESE2-Ck0PZVKzul40PpvT1znM
95,2202102837,161,1614741164770,DUO_SUPPORT,NONE,wOSGAh2kvkI-W5anX3ESE2-Ck0PZVKzul40PpvT1znM
94,2202105635,266,1614743448224,DUO_SUPPORT,NONE,wOSGAh2kvkI-W5anX3ESE2-Ck0PZVKzul40PpvT1znM
93,2203300202,74,1614878804877,DUO_CARRY,BOTTOM,wOSGAh2kvkI-W5anX3ESE2-Ck0PZVKzul40PpvT1znM
92,2203342957,74,1614881006476,DUO,NONE,wOSGAh2kvkI-W5anX3ESE2-Ck0PZVKzul40PpvT1znM
91,2203304549,74,1614881943465,DUO_CARRY,BOTTOM,wOSGAh2kvkI-W5anX3ESE2-Ck0PZVKzul40PpvT1znM
90,2203327375,74,1614883864062,DUO,MID,wOSGAh2kvkI-W5anX3ESE2-Ck0PZVKzul40PpvT1znM
99,2187409798,133,1613262220941,SOLO,TOP,qRDIkyL_enZGPOMcCNDtp8jrWBBFm80GwJ4GokfkhhuS7jM
98,2187522359,133,1613263925164,SOLO,TOP,qRDIkyL_enZGPOMcCNDtp8jrWBBFm80GwJ4GokfkhhuS7jM
97,2187518198,133,1613266935894,DUO,TOP,qRDIkyL_enZGPOMcCNDtp8jrWBBFm80GwJ4GokfkhhuS7jM
96,2188377888,222,1613353168386,NONE,JUNGLE,qRDIkyL_enZGPOMcCNDtp8jrWBBFm80GwJ4GokfkhhuS7jM
95,2188505884,25,1613358109917,DUO_SUPPORT,NONE,qRDIkyL_enZGPOMcCNDtp8jrWBBFm80GwJ4GokfkhhuS7jM
94,2188469423,91,1613359403970,SOLO,MID,qRDIkyL_enZGPOMcCNDtp8jrWBBFm80GwJ4GokfkhhuS7jM
93,2188551794,498,1613361164366,DUO_SUPPORT,NONE,qRDIkyL_enZGPOMcCNDtp8jrWBBFm80GwJ4GokfkhhuS7jM
92,2188543708,235,1613362585373,DUO_SUPPORT,NONE,qRDIkyL_enZGPOMcCNDtp8jrWBBFm80GwJ4GokfkhhuS7jM
91,2188554966,3,1613363908584,DUO_SUPPORT,NONE,qRDIkyL_enZGPOMcCNDtp8jrWBBFm80GwJ4GokfkhhuS7jM
90,2188594752,63,1613365347140,NONE,JUNGLE,qRDIkyL_enZGPOMcCNDtp8jrWBBFm80GwJ4GokfkhhuS7jM
99,2193084180,117,1613798293376,DUO_SUPPORT,BOTTOM,l6xPlfZVQMTxTNd0ofrnjWGeuuG7GMxgjXXYDtHjvwc8xH8
98,2193076093,91,1613800280625,DUO,MID,l6xPlfZVQMTxTNd0ofrnjWGeuuG7GMxgjXXYDtHjvwc8xH8
97,2193028598,91,1613803142968,SOLO,MID,l6xPlfZVQMTxTNd0ofrnjWGeuuG7GMxgjXXYDtHjvwc8xH8
96,2193039518,91,1613805554974,SOLO,TOP,l6xPlfZVQMTxTNd0ofrnjWGeuuG7GMxgjXXYDtHjvwc8xH8
95,2193090626,54,1613808699669,SOLO,MID,l6xPlfZVQMTxTNd0ofrnjWGeuuG7GMxgjXXYDtHjvwc8xH8
94,2193140569,91,1613811082785,DUO_SUPPORT,NONE,l6xPlfZVQMTxTNd0ofrnjWGeuuG7GMxgjXXYDtHjvwc8xH8
93,2193121645,91,1613816189422,SOLO,MID,l6xPlfZVQMTxTNd0ofrnjWGeuuG7GMxgjXXYDtHjvwc8xH8
92,2193207811,91,1613837721380,NONE,JUNGLE,l6xPlfZVQMTxTNd0ofrnjWGeuuG7GMxgjXXYDtHjvwc8xH8
91,2193270724,91,1613839827892,SOLO,MID,l6xPlfZVQMTxTNd0ofrnjWGeuuG7GMxgjXXYDtHjvwc8xH8
90,2193244290,91,1613841785751,SOLO,MID,l6xPlfZVQMTxTNd0ofrnjWGeuuG7GMxgjXXYDtHjvwc8xH8
99,2190746340,35,1613599067064,NONE,JUNGLE,UES2Gu54RjBgDWnAjCpvLxJY-eWut8A1RT3OYqrUfLBwXJ4
98,2190789839,35,1613601626169,DUO_SUPPORT,NONE,UES2Gu54RjBgDWnAjCpvLxJY-eWut8A1RT3OYqrUfLBwXJ4
97,2190853263,35,1613603246493,NONE,JUNGLE,UES2Gu54RjBgDWnAjCpvLxJY-eWut8A1RT3OYqrUfLBwXJ4
96,2191790078,17,1613688437244,DUO,NONE,UES2Gu54RjBgDWnAjCpvLxJY-eWut8A1RT3OYqrUfLBwXJ4
95,2192208985,35,1613736245226,NONE,JUNGLE,UES2Gu54RjBgDWnAjCpvLxJY-eWut8A1RT3OYqrUfLBwXJ4
94,2192280245,498,1613738572053,DUO_CARRY,BOTTOM,UES2Gu54RjBgDWnAjCpvLxJY-eWut8A1RT3OYqrUfLBwXJ4
93,2192819460,120,1613784039695,NONE,JUNGLE,UES2Gu54RjBgDWnAjCpvLxJY-eWut8A1RT3OYqrUfLBwXJ4
92,2193597148,35,1613864875693,NONE,JUNGLE,UES2Gu54RjBgDWnAjCpvLxJY-eWut8A1RT3OYqrUfLBwXJ4
91,2193741011,35,1613866805658,NONE,JUNGLE,UES2Gu54RjBgDWnAjCpvLxJY-eWut8A1RT3OYqrUfLBwXJ4
90,2193787949,35,1613870377497,NONE,JUNGLE,UES2Gu54RjBgDWnAjCpvLxJY-eWut8A1RT3OYqrUfLBwXJ4
99,2210736657,246,1615609909162,NONE,JUNGLE,WvzJe9sO_Hy-A-ta0w1hT31-5IGUECAjJwHdRlwWiAs
98,2210907738,246,1615655828127,NONE,JUNGLE,WvzJe9sO_Hy-A-ta0w1hT31-5IGUECAjJwHdRlwWiAs
97,2211071707,203,1615658536361,NONE,JUNGLE,WvzJe9sO_Hy-A-ta0w1hT31-5IGUECAjJwHdRlwWiAs
96,2211055434,104,1615660437010,DUO_SUPPORT,NONE,WvzJe9sO_Hy-A-ta0w1hT31-5IGUECAjJwHdRlwWiAs
95,2211207285,64,1615667675727,NONE,JUNGLE,WvzJe9sO_Hy-A-ta0w1hT31-5IGUECAjJwHdRlwWiAs
94,2211510048,238,1615679810712,DUO,TOP,WvzJe9sO_Hy-A-ta0w1hT31-5IGUECAjJwHdRlwWiAs
99,2186047249,136,1613145026749,SOLO,TOP,MwpAQbyfKdU71yPn-gwPx8gwzCB2BRp_QTGMJgnKRLF5-2yodGZ5Oqc_
98,2186120706,136,1613147828136,SOLO,TOP,MwpAQbyfKdU71yPn-gwPx8gwzCB2BRp_QTGMJgnKRLF5-2yodGZ5Oqc_
97,2186866305,136,1613222163359,SOLO,MID,MwpAQbyfKdU71yPn-gwPx8gwzCB2BRp_QTGMJgnKRLF5-2yodGZ5Oqc_
96,2186896388,136,1613223833828,SOLO,MID,MwpAQbyfKdU71yPn-gwPx8gwzCB2BRp_QTGMJgnKRLF5-2yodGZ5Oqc_
95,2186908712,136,1613226374634,SOLO,MID,MwpAQbyfKdU71yPn-gwPx8gwzCB2BRp_QTGMJgnKRLF5-2yodGZ5Oqc_
94,2186961629,136,1613228708202,SOLO,TOP,MwpAQbyfKdU71yPn-gwPx8gwzCB2BRp_QTGMJgnKRLF5-2yodGZ5Oqc_
93,2195711367,136,1614084917723,SOLO,TOP,MwpAQbyfKdU71yPn-gwPx8gwzCB2BRp_QTGMJgnKRLF5-2yodGZ5Oqc_
92,2195741922,136,1614087369335,SOLO,MID,MwpAQbyfKdU71yPn-gwPx8gwzCB2BRp_QTGMJgnKRLF5-2yodGZ5Oqc_
91,2195743670,136,1614089432875,NONE,JUNGLE,MwpAQbyfKdU71yPn-gwPx8gwzCB2BRp_QTGMJgnKRLF5-2yodGZ5Oqc_
90,2195716436,136,1614091172024,DUO,TOP,MwpAQbyfKdU71yPn-gwPx8gwzCB2BRp_QTGMJgnKRLF5-2yodGZ5Oqc_
99,2204245687,127,1614978272975,DUO,NONE,CmbTtWG79t5SsXy5eKufrF5g8R-VzHaeCZA8iZNk7vSflz0
98,2204247292,131,1614979185452,SOLO,MID,CmbTtWG79t5SsXy5eKufrF5g8R-VzHaeCZA8iZNk7vSflz0
97,2204340933,9,1614981601449,DUO_SUPPORT,NONE,CmbTtWG79t5SsXy5eKufrF5g8R-VzHaeCZA8iZNk7vSflz0
96,2204628613,62,1615005678401,SOLO,TOP,CmbTtWG79t5SsXy5eKufrF5g8R-VzHaeCZA8iZNk7vSflz0
95,2204771997,131,1615008686775,SOLO,MID,CmbTtWG79t5SsXy5eKufrF5g8R-VzHaeCZA8iZNk7vSflz0
94,2205596574,38,1615086005295,DUO_SUPPORT,NONE,CmbTtWG79t5SsXy5eKufrF5g8R-VzHaeCZA8iZNk7vSflz0
93,2205935087,13,1615141157114,DUO,NONE,CmbTtWG79t5SsXy5eKufrF5g8R-VzHaeCZA8iZNk7vSflz0
92,2207213334,54,1615253196127,SOLO,TOP,CmbTtWG79t5SsXy5eKufrF5g8R-VzHaeCZA8iZNk7vSflz0
91,2207379219,99,1615262848038,DUO,NONE,CmbTtWG79t5SsXy5eKufrF5g8R-VzHaeCZA8iZNk7vSflz0
90,2208151906,119,1615343446315,DUO,MID,CmbTtWG79t5SsXy5eKufrF5g8R-VzHaeCZA8iZNk7vSflz0
99,2198051631,145,1614349714945,DUO_CARRY,BOTTOM,YhTQaxmpNLy-eBQ9ydNnAHgdinK7sKNkTHwiOdaOf58
98,2198593531,81,1614384880822,DUO_CARRY,BOTTOM,YhTQaxmpNLy-eBQ9ydNnAHgdinK7sKNkTHwiOdaOf58
97,2198579384,202,1614387347000,DUO_CARRY,BOTTOM,YhTQaxmpNLy-eBQ9ydNnAHgdinK7sKNkTHwiOdaOf58
96,2198657248,236,1614390928091,DUO,TOP,YhTQaxmpNLy-eBQ9ydNnAHgdinK7sKNkTHwiOdaOf58
95,2198889679,202,1614434109983,DUO_CARRY,BOTTOM,YhTQaxmpNLy-eBQ9ydNnAHgdinK7sKNkTHwiOdaOf58
94,2199493409,111,1614472459247,DUO_SUPPORT,BOTTOM,YhTQaxmpNLy-eBQ9ydNnAHgdinK7sKNkTHwiOdaOf58
93,2199766883,51,1614520644741,DUO_SUPPORT,NONE,YhTQaxmpNLy-eBQ9ydNnAHgdinK7sKNkTHwiOdaOf58
92,2199811628,498,1614524716565,DUO_CARRY,BOTTOM,YhTQaxmpNLy-eBQ9ydNnAHgdinK7sKNkTHwiOdaOf58
91,2199863897,67,1614527197009,NONE,JUNGLE,YhTQaxmpNLy-eBQ9ydNnAHgdinK7sKNkTHwiOdaOf58
90,2200599511,202,1614609179605,DUO_CARRY,BOTTOM,YhTQaxmpNLy-eBQ9ydNnAHgdinK7sKNkTHwiOdaOf58
99,2200055425,55,1614540419564,SOLO,TOP,YQwS9Wf4Om4PjInhxFfdQYgenYp0yhJeOfOlHdxOWovr8V8
98,2200162559,55,1614543866745,DUO,TOP,YQwS9Wf4Om4PjInhxFfdQYgenYp0yhJeOfOlHdxOWovr8V8
97,2200207903,517,1614546821589,SOLO,TOP,YQwS9Wf4Om4PjInhxFfdQYgenYp0yhJeOfOlHdxOWovr8V8
96,2200668189,92,1614617881508,SOLO,TOP,YQwS9Wf4Om4PjInhxFfdQYgenYp0yhJeOfOlHdxOWovr8V8
95,2200751235,114,1614620693271,SOLO,TOP,YQwS9Wf4Om4PjInhxFfdQYgenYp0yhJeOfOlHdxOWovr8V8
94,2200783973,55,1614622983113,DUO_SUPPORT,NONE,YQwS9Wf4Om4PjInhxFfdQYgenYp0yhJeOfOlHdxOWovr8V8
93,2200747292,55,1614624932703,SOLO,MID,YQwS9Wf4Om4PjInhxFfdQYgenYp0yhJeOfOlHdxOWovr8V8
92,2200759776,246,1614626898110,SOLO,MID,YQwS9Wf4Om4PjInhxFfdQYgenYp0yhJeOfOlHdxOWovr8V8
91,2203301270,55,1614879660657,DUO_SUPPORT,NONE,YQwS9Wf4Om4PjInhxFfdQYgenYp0yhJeOfOlHdxOWovr8V8
90,2203293803,92,1614881339911,SOLO,TOP,YQwS9Wf4Om4PjInhxFfdQYgenYp0yhJeOfOlHdxOWovr8V8
99,2190622791,268,1613586118130,DUO,NONE,-w7z-zG61kAZNVwqCK-iqOcvliZRDf8Monygw4oe0ZrCdlfnOyf5ev42
98,2190606510,268,1613587634865,DUO_SUPPORT,NONE,-w7z-zG61kAZNVwqCK-iqOcvliZRDf8Monygw4oe0ZrCdlfnOyf5ev42
97,2190779990,42,1613601493331,NONE,JUNGLE,-w7z-zG61kAZNVwqCK-iqOcvliZRDf8Monygw4oe0ZrCdlfnOyf5ev42
96,2192385366,268,1613760314875,DUO,TOP,-w7z-zG61kAZNVwqCK-iqOcvliZRDf8Monygw4oe0ZrCdlfnOyf5ev42
95,2192399479,13,1613763030775,SOLO,MID,-w7z-zG61kAZNVwqCK-iqOcvliZRDf8Monygw4oe0ZrCdlfnOyf5ev42
94,2192503476,126,1613765545222,DUO,TOP,-w7z-zG61kAZNVwqCK-iqOcvliZRDf8Monygw4oe0ZrCdlfnOyf5ev42
93,2192497200,81,1613767826758,DUO_CARRY,MID,-w7z-zG61kAZNVwqCK-iqOcvliZRDf8Monygw4oe0ZrCdlfnOyf5ev42
92,2192531524,82,1613770117589,SOLO,TOP,-w7z-zG61kAZNVwqCK-iqOcvliZRDf8Monygw4oe0ZrCdlfnOyf5ev42
91,2192525015,58,1613772159630,DUO_SUPPORT,NONE,-w7z-zG61kAZNVwqCK-iqOcvliZRDf8Monygw4oe0ZrCdlfnOyf5ev42
90,2193208112,134,1613837928332,SOLO,MID,-w7z-zG61kAZNVwqCK-iqOcvliZRDf8Monygw4oe0ZrCdlfnOyf5ev42
99,2208916320,58,1615431456538,SOLO,TOP,vlat-uCO5D_YP78gBB8RJ63_SfTuGlDcux244rTEdHY4NUc
98,2209111558,150,1615436420587,DUO,MID,vlat-uCO5D_YP78gBB8RJ63_SfTuGlDcux244rTEdHY4NUc
97,2209084080,58,1615439534601,SOLO,TOP,vlat-uCO5D_YP78gBB8RJ63_SfTuGlDcux244rTEdHY4NUc
96,2209115643,120,1615442817070,NONE,JUNGLE,vlat-uCO5D_YP78gBB8RJ63_SfTuGlDcux244rTEdHY4NUc
95,2209344012,64,1615488362607,NONE,JUNGLE,vlat-uCO5D_YP78gBB8RJ63_SfTuGlDcux244rTEdHY4NUc
94,2209411706,79,1615493617711,DUO_SUPPORT,NONE,vlat-uCO5D_YP78gBB8RJ63_SfTuGlDcux244rTEdHY4NUc
93,2209433917,120,1615495088374,NONE,JUNGLE,vlat-uCO5D_YP78gBB8RJ63_SfTuGlDcux244rTEdHY4NUc
92,2209502126,14,1615500136339,SOLO,TOP,vlat-uCO5D_YP78gBB8RJ63_SfTuGlDcux244rTEdHY4NUc
91,2209567516,85,1615508224304,SOLO,TOP,vlat-uCO5D_YP78gBB8RJ63_SfTuGlDcux244rTEdHY4NUc
90,2209913608,58,1615524784031,DUO,NONE,vlat-uCO5D_YP78gBB8RJ63_SfTuGlDcux244rTEdHY4NUc
99,2209951707,202,1615523310751,DUO_SUPPORT,NONE,AR1v52HsMqPttE3irsosWy4AEsydncsvtEKbWvKkx4ZBkqk
98,2210160228,202,1615571906626,DUO_SUPPORT,NONE,AR1v52HsMqPttE3irsosWy4AEsydncsvtEKbWvKkx4ZBkqk
97,2210217361,18,1615583379000,DUO_CARRY,BOTTOM,AR1v52HsMqPttE3irsosWy4AEsydncsvtEKbWvKkx4ZBkqk
96,2210301020,236,1615585899511,DUO_CARRY,BOTTOM,AR1v52HsMqPttE3irsosWy4AEsydncsvtEKbWvKkx4ZBkqk
95,2210274871,202,1615587857709,DUO_SUPPORT,NONE,AR1v52HsMqPttE3irsosWy4AEsydncsvtEKbWvKkx4ZBkqk
94,2210267787,145,1615589434662,DUO_CARRY,BOTTOM,AR1v52HsMqPttE3irsosWy4AEsydncsvtEKbWvKkx4ZBkqk
93,2210361289,236,1615591529182,DUO_CARRY,BOTTOM,AR1v52HsMqPttE3irsosWy4AEsydncsvtEKbWvKkx4ZBkqk
92,2210349689,236,1615595462899,SOLO,MID,AR1v52HsMqPttE3irsosWy4AEsydncsvtEKbWvKkx4ZBkqk
91,2210413545,498,1615597396228,DUO_CARRY,BOTTOM,AR1v52HsMqPttE3irsosWy4AEsydncsvtEKbWvKkx4ZBkqk
90,2210626428,98,1615603331022,SOLO,TOP,AR1v52HsMqPttE3irsosWy4AEsydncsvtEKbWvKkx4ZBkqk
99,2201312936,164,1614656237508,DUO_SUPPORT,NONE,3JLHvBlMu0rmLyZrUs07ou5uRK4T_ozr5npOMPNBYuyhQWo
98,2202547537,58,1614798454079,SOLO,TOP,3JLHvBlMu0rmLyZrUs07ou5uRK4T_ozr5npOMPNBYuyhQWo
97,2202620738,39,1614800716375,SOLO,TOP,3JLHvBlMu0rmLyZrUs07ou5uRK4T_ozr5npOMPNBYuyhQWo
96,2202599858,238,1614806520422,DUO,NONE,3JLHvBlMu0rmLyZrUs07ou5uRK4T_ozr5npOMPNBYuyhQWo
95,2202671382,245,1614807545978,DUO_SUPPORT,NONE,3JLHvBlMu0rmLyZrUs07ou5uRK4T_ozr5npOMPNBYuyhQWo
94,2202971789,126,1614829816699,SOLO,TOP,3JLHvBlMu0rmLyZrUs07ou5uRK4T_ozr5npOMPNBYuyhQWo
93,2202983556,126,1614831636581,NONE,JUNGLE,3JLHvBlMu0rmLyZrUs07ou5uRK4T_ozr5npOMPNBYuyhQWo
92,2203311958,101,1614880022900,DUO,TOP,3JLHvBlMu0rmLyZrUs07ou5uRK4T_ozr5npOMPNBYuyhQWo
91,2203502954,164,1614898998581,SOLO,TOP,3JLHvBlMu0rmLyZrUs07ou5uRK4T_ozr5npOMPNBYuyhQWo
90,2203507877,164,1614901414275,DUO_SUPPORT,NONE,3JLHvBlMu0rmLyZrUs07ou5uRK4T_ozr5npOMPNBYuyhQWo
99,2203999400,150,1614959522508,DUO,TOP,ObG0UvXNBld5_bV30kP8ZvL_l6mrfCgMUGUR3i_YyoLvaIWobVo_79LI
98,2204102936,150,1614962900712,SOLO,TOP,ObG0UvXNBld5_bV30kP8ZvL_l6mrfCgMUGUR3i_YyoLvaIWobVo_79LI
97,2204076520,150,1614965366086,SOLO,TOP,ObG0UvXNBld5_bV30kP8ZvL_l6mrfCgMUGUR3i_YyoLvaIWobVo_79LI
96,2204128783,92,1614967317893,SOLO,TOP,ObG0UvXNBld5_bV30kP8ZvL_l6mrfCgMUGUR3i_YyoLvaIWobVo_79LI
95,2204202543,150,1614970067608,SOLO,TOP,ObG0UvXNBld5_bV30kP8ZvL_l6mrfCgMUGUR3i_YyoLvaIWobVo_79LI
94,2204205303,92,1614971924639,DUO_SUPPORT,NONE,ObG0UvXNBld5_bV30kP8ZvL_l6mrfCgMUGUR3i_YyoLvaIWobVo_79LI
93,2204148288,92,1614973434005,SOLO,TOP,ObG0UvXNBld5_bV30kP8ZvL_l6mrfCgMUGUR3i_YyoLvaIWobVo_79LI
92,2204383419,92,1614988069736,SOLO,TOP,ObG0UvXNBld5_bV30kP8ZvL_l6mrfCgMUGUR3i_YyoLvaIWobVo_79LI
91,2204358570,164,1614990429886,SOLO,TOP,ObG0UvXNBld5_bV30kP8ZvL_l6mrfCgMUGUR3i_YyoLvaIWobVo_79LI
90,2204455061,92,1614993506179,SOLO,TOP,ObG0UvXNBld5_bV30kP8ZvL_l6mrfCgMUGUR3i_YyoLvaIWobVo_79LI
99,2188685101,37,1613401706391,DUO_SUPPORT,BOTTOM,AW7zNOXaFSbBzAicNi5tbE0Mq0bO6dTByp4Ij-qn7qBZid0
98,2188696555,37,1613403881006,DUO_SUPPORT,BOTTOM,AW7zNOXaFSbBzAicNi5tbE0Mq0bO6dTByp4Ij-qn7qBZid0
97,2188752040,37,1613407496266,DUO_SUPPORT,NONE,AW7zNOXaFSbBzAicNi5tbE0Mq0bO6dTByp4Ij-qn7qBZid0
96,2188811542,37,1613409060721,DUO_SUPPORT,BOTTOM,AW7zNOXaFSbBzAicNi5tbE0Mq0bO6dTByp4Ij-qn7qBZid0
95,2188798596,37,1613412940788,DUO_SUPPORT,BOTTOM,AW7zNOXaFSbBzAicNi5tbE0Mq0bO6dTByp4Ij-qn7qBZid0
94,2189270914,37,1613438448235,DUO_SUPPORT,BOTTOM,AW7zNOXaFSbBzAicNi5tbE0Mq0bO6dTByp4Ij-qn7qBZid0
93,2189810148,89,1613505569832,DUO_SUPPORT,BOTTOM,AW7zNOXaFSbBzAicNi5tbE0Mq0bO6dTByp4Ij-qn7qBZid0
92,2189832887,37,1613507626918,DUO_SUPPORT,BOTTOM,AW7zNOXaFSbBzAicNi5tbE0Mq0bO6dTByp4Ij-qn7qBZid0
91,2190812288,37,1613602077241,DUO_SUPPORT,BOTTOM,AW7zNOXaFSbBzAicNi5tbE0Mq0bO6dTByp4Ij-qn7qBZid0
